,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dense_neurons,param_dropout,param_epochs,param_filters,param_layout,param_pooling,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
38,43.692675749460854,2.4432579885189445,0.87339981396993,0.005853441709970062,128,0.1,10,8,5x5,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 8, 'layout': '5x5', 'pooling': None}",0.9129754704087282,0.9082755142240986,0.9567108662654514,0.9259872836327595,0.021809421425540713,29
39,48.91120743751526,0.5272281890168378,0.8355506261189779,0.026068847718914958,128,0.1,10,8,5x5,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 8, 'layout': '5x5', 'pooling': 1}",0.9177873224741612,0.877205136706586,0.9049293483020248,0.8999739358275907,0.01693409844096282,54
40,57.10119620958964,5.58073206682324,1.0875333150227864,0.009778768553086717,128,0.1,10,8,2*3x3,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 8, 'layout': '2*3x3', 'pooling': None}",0.947321948036286,0.8956275522019815,0.9363507445986357,0.9264334149456345,0.022238745629391394,28
41,57.461668729782104,2.847041351269554,1.0373379389444988,0.024538469198343408,128,0.1,10,8,2*3x3,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 8, 'layout': '2*3x3', 'pooling': 1}",0.9302617833207006,0.9440660208620391,0.8938227612235783,0.9227168551354392,0.021194193241939455,33
42,41.61501908302307,1.8837061537876483,0.9257187843322754,0.009712605363431992,128,0.1,10,16,3x3,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 16, 'layout': '3x3', 'pooling': None}",0.9501676989300236,0.9383914684535853,0.9401235549903152,0.9428942407913081,0.005191494705407812,14
43,39.09887901941935,0.2619172387012398,0.8116867542266846,0.010917714246032603,128,0.1,10,16,3x3,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 16, 'layout': '3x3', 'pooling': 1}",0.93262589078915,0.9160425848404197,0.9281165750849687,0.9255950169048462,0.007000961876252255,30
44,58.98179944356283,3.169426615872735,1.0065306027730305,0.01939269382962921,128,0.1,10,16,5x5,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 16, 'layout': '5x5', 'pooling': None}",0.9070133882569578,0.9605063134207668,0.9066938058388908,0.9247378358388718,0.025292469559473982,32
45,58.01419814427694,0.618228870881162,0.9023997783660889,0.023552333300681752,128,0.1,10,16,5x5,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 16, 'layout': '5x5', 'pooling': 1}",0.9452907512157193,0.9488031814620139,0.9302227041013005,0.9414388789263445,0.00805962053855456,16
46,104.08613189061482,1.2330477570004463,1.345509926478068,0.04871980701935257,128,0.1,10,16,2*3x3,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 16, 'layout': '2*3x3', 'pooling': None}",0.9495494645788307,0.964942589958466,0.9628838508311328,0.9591253017894766,0.0068231026868131334,6
47,102.56741015116374,1.5569661865071336,1.2672766049702961,0.057217725220031664,128,0.1,10,16,2*3x3,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 16, 'layout': '2*3x3', 'pooling': 1}",0.929428943349684,0.9430496702541535,0.943135658077153,0.9385380905603302,0.006441235422667713,20
